index,exclude_genes,E_pop,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
SIGLEC10,True,4.994511133133164,False,0.8396006765785027,0.16778074787242947,-1.4375308,0,False
TRIP4,True,5.044507714837309,False,0.429599016423165,1.3945198581403244,0.88268584,0,False
SNX3,True,6.35398971177277,False,0.761465381050173,1.3178990571825038,0.7602628,0,False
FTSJ1,True,5.153303436420382,False,0.5079466687993632,1.2833032808694764,0.6558521,0,False
CAB39,True,4.454811565913518,False,0.3823819681614201,1.3326029350543338,0.7407242,0,False
MSH2,True,4.860740430177857,False,0.42917264512527575,1.2034335042734816,0.5129909,0,False
PIP4K2C,True,5.242233755595644,False,0.49794442650362847,1.3014964998835827,0.69192773,0,False
CYLD,True,4.559930969590831,False,0.5053910842591209,1.1436848827815607,0.42118135,0,False
WTAP,True,6.5232255891938715,False,0.9653383683338047,1.0010280797534346,0.19620274,0,False
PET100,True,7.294658579261692,False,1.0175304001922714,1.3468308357919367,0.8768722,0,False
MGAT4A,True,4.296592080314469,False,0.5592683700802259,0.7110798890783189,-0.4007204,0,False
CCNH,True,6.367690970468249,False,0.8286081949253357,1.2410072254357334,0.6185339,0,False
RRM1,True,5.244315809624061,False,0.4971014478924903,1.259678190510412,0.61809194,0,False
LOC400027,True,4.346935971272743,False,0.29756770416053935,1.4263290152341102,0.94308877,0,False
CD5,True,6.005282176671651,False,0.6627310722012107,1.4938824012535914,1.1239269,0,False
THUMPD1,True,5.350879293056153,False,0.6334376974835679,1.1890242575346641,0.5250847,0,False
SRSF2,True,8.226051310898704,False,1.401555131838676,0.8744722830989342,-0.19611685,0,False
RAB30,True,4.934612429734659,False,0.37876759892272865,1.470412151885367,1.0174121,0,False
GNB5,True,5.053675078616217,False,0.6365199342420089,0.8682531337722519,-0.08275322,0,False
CCL21,True,7.854662562639543,True,0.05306684686576166,2.2170686373673743,2.3571014,2,True
FYTTD1,True,5.497550411006753,False,0.6668833456890064,1.1390564777160042,0.4345197,0,False
C11orf1,True,4.498471100685295,False,0.3224205013402044,1.3739466916225718,0.78789157,0,False
LOC100652772,True,4.07343254650432,False,0.6419719571461352,0.006353429350378737,-1.7277789,0,False
CCDC88C,True,4.234267804498623,False,0.46944953467780637,1.0795191570724345,0.30783343,0,False
IRGQ,True,4.858970148183208,False,0.9328091863128118,-0.5125745641813455,-2.693358,0,False
SSSCA1,True,5.674002473448632,False,0.511651690375528,1.5066948810807703,1.0922341,0,False
LINC00152,True,6.899793890834612,False,0.9381123802979134,1.2858575154133445,0.7374073,0,False
LPAR6,True,5.468730457669742,False,0.5819498101698013,1.3442386557459631,0.79724425,0,False
FAM122C,True,4.655286728898548,False,0.7657294383090618,0.05564385410328585,-1.5492718,0,False
RSAD2,True,4.408898933934588,False,0.316883452452714,1.2708456475437064,0.5847096,0,False
CRTC3,True,4.031053665942735,False,0.4194630123327632,1.051078480860045,0.17743881,0,False
LRRFIP2,True,4.354161975447144,False,0.4242888611935158,1.085336774227844,0.25506398,0,False
INTS4,True,4.652028870633474,False,0.41890292037554044,1.2155920997989726,0.5186644,0,False
RNF121,True,4.074832426236075,False,0.30930589909167633,1.131492843510411,0.3346306,0,False
C8orf76,True,4.864965974437742,False,0.4179817135389003,1.3613043885879423,0.80729383,0,False
TMEM219,True,7.315247074200635,False,1.0358354894771602,1.3033803921763332,0.79058456,0,False
BCCIP,True,6.174612606571193,False,0.7770190122860728,1.304458843432284,0.7497763,0,False
MEST,True,4.670877069618211,False,0.21522716041320705,1.355804583160796,0.75549644,0,False
HTRA2,True,4.237962502246276,False,0.4142183322968336,1.0655029552156492,0.20797348,0,False
ILKAP,True,5.866653455508072,False,0.6636274013341683,1.2611594150038885,0.66205704,0,False
HBS1L,True,4.862942900957454,False,0.5786697159786255,0.949363108763062,0.038466472,0,False
TMEM30A,True,5.629430444975591,False,0.6902921219205165,0.9993782720925853,0.18452351,0,False
PDS5A,True,4.303655793833699,False,0.4735234530232257,0.9178041408987585,-0.017985484,0,False
CRK,True,4.374967821595946,False,0.5678248161314406,0.47349707065677604,-0.8495881,0,False
NEDD9,True,5.620082830974813,False,0.6814936453364768,1.1413388126284771,0.42681476,0,False
PSMD13,True,7.106742092804903,False,1.0231514297345226,1.2302299488564543,0.60097224,0,False
ETV5,True,4.5597303943871825,False,0.4571378382342447,0.9934149342978754,0.037143335,0,False
GSTO1,True,7.531999096659813,False,1.0819787766794668,1.2802068773856674,0.72047234,0,False
MAD2L1BP,True,5.471895085362145,False,0.5067968972736516,1.3220110834763221,0.7309907,0,False
LSM1,True,5.829405474328457,False,0.6703287997706475,1.323978002589942,0.73675,0,False
PPP2R3C,True,5.585061680504433,False,0.5801474736796155,1.2961291465278553,0.69499284,0,False
COX11,True,5.322659146192098,False,0.5453621827314422,1.2878179106177639,0.6704525,0,False
FAM217B,True,4.432108111476664,False,0.6553918083134311,0.3293062714340588,-1.0834692,0,False
NPTN,True,4.651124614022138,False,0.43530703055894976,0.9882439369510949,0.08107942,0,False
UPP1,True,5.762695795958903,False,0.5953643943003684,1.312966699018859,0.73594075,0,False
PITPNA-AS1,True,4.47682929728636,False,0.2900783180533035,1.4373430665412155,0.9484053,0,False
ZNHIT3,True,6.352812549943288,False,0.7195789882451766,1.4119051053508782,0.9409742,0,False
SNRPD3,True,6.599699199571928,False,1.020651299422411,1.0526926346177587,0.30312046,0,False
FRG1B,True,5.297737467123359,False,0.7203195604267215,0.9905080419552962,0.15668717,0,False
GMNN,True,5.247534011910888,False,0.43987390413129557,1.3208516713231295,0.6918806,0,False
SPCS2,True,6.721724821834348,False,1.0873503012765426,0.9460969034364679,-0.01029403,0,False
NAPRT1,True,5.985939090433803,False,0.650430642330268,1.3193132834283432,0.748233,0,False
PRKAB1,True,5.172745331499027,False,0.47215899558468505,1.3813805720643924,0.8625135,0,False
RPUSD4,True,4.689759587052027,False,0.3762134703760186,1.3860138505753794,0.8306642,0,False
PFN1,False,9.882004955629423,False,1.9457961993771706,0.23316546029897572,-1.0375631,0,False
TIMM21,True,4.639923571837092,False,0.3428185488177056,1.3683329760156784,0.8086443,0,False
MKI67IP,True,5.7539620719668205,False,0.7131509229829465,1.2224564910726348,0.5418913,0,False
CLIP1,True,4.492240351022158,False,0.46946812965850193,1.0542752604970618,0.2120187,0,False
NUDT5,True,6.540804113042454,False,0.8311058133002017,1.274463881953199,0.69000727,0,False
ATP5C1,True,8.243811329447658,False,1.3547838165290007,1.100237357957667,0.40039235,0,False
TTPAL,True,4.048865467259288,False,0.5749533613329147,0.24269947589127286,-1.2869122,0,False
RBM27,True,4.1499167934387104,False,0.45974380943896875,1.0124906007443941,0.1255005,0,False
FAM160B2,True,4.34522567970555,False,0.37765909094026096,1.2097588707941807,0.50272596,0,False
ANAPC15,True,5.698607712809175,False,0.5481403176148423,1.4477333746270942,0.97009706,0,False
SUPT6H,True,4.1681028852209705,False,0.4486135836635867,0.8952070617503609,-0.11731686,0,False
PI16,True,4.232602226687676,True,0.06237759622187385,1.6856270341869037,1.4104098,1,False
TMEM199,True,5.048018008644385,False,0.44837561974221407,1.2988915666124436,0.68691194,0,False
GPR89A,True,5.232562546627055,False,0.5237333837293157,1.2142842326656562,0.5493696,0,False
ZNF770,True,4.352267466548603,False,0.49550972067226423,0.8754002996468246,-0.08277482,0,False
TRPC4AP,True,5.885338230305176,False,0.7580923454800521,1.0751133653822682,0.31835547,0,False
LAMA4,True,4.261731907922768,False,0.31624981567742894,0.9274489236036525,-0.06650997,0,False
ADPRHL2,True,5.887175469285125,False,0.5742961563815834,1.4080491138594908,0.88903475,0,False
EIF4G2,True,7.769175374881267,False,1.3868847282046801,0.7122809431983375,-0.6583214,0,False
RPF1,True,5.334252661532643,False,0.5540433344892381,1.2552387351796623,0.63422495,0,False
LOC100505865,True,4.509414634332614,False,0.2781144861208421,1.4170577825467827,0.841402,0,False
NUDT15,True,4.208295032760514,False,0.513012397875479,0.5551050341436432,-0.77003497,0,False
CEPT1,True,5.063840959673484,False,0.5143831321822675,1.1365541885742072,0.4070073,0,False
ZNFX1,True,5.11952715257616,False,0.7019070500330122,0.8453905983595027,-0.118083924,0,False
PAXBP1-AS1,True,4.058021423186829,False,0.666703371680739,-0.1471894129345107,-1.9761105,0,False
ETNK1,True,6.345860771881754,False,1.0397011125910995,0.8222786353339118,-0.13614088,0,False
TEX30,True,4.778061413653087,False,0.3381564883107405,1.419209873115495,0.9001439,0,False
LTA,True,4.630433196942325,False,0.23565369817567575,1.6941239823724894,1.424672,0,False
EPS15L1,True,4.19270638113953,False,0.42564548925062806,1.018035438230317,0.14048877,0,False
MGEA5,True,5.889788787740921,False,0.8694805122603914,0.9958855258649975,0.20158215,0,False
ARL17A,True,5.0921735916160475,False,0.6953095977741729,0.8135972508581248,-0.19410016,0,False
TMSB4X,False,13.122303764406828,True,2.2394406372686584,1.1582645138179235,3.8421636,2,True
LRCH3,True,5.141015512450476,False,0.5156835290844818,1.2555982630481086,0.62003106,0,False
HMGA1,True,6.161250052936687,False,0.8909184860395498,0.9350207330871584,0.031481043,0,False
CCL3,True,8.34342553373105,True,0.7029298994903306,1.8707224428777838,1.8364599,2,True
ZFYVE19,True,4.083562906462019,False,0.29310000476659326,1.2836826865682327,0.63819665,0,False
IRAK4,True,5.2279115723146985,False,0.9110814045102602,0.1142465686444081,-1.4884619,0,False
MLPH,True,5.4566905242512895,False,0.48732561210117,1.199305476757473,0.46831742,0,False
DDX41,True,5.772938510280567,False,0.591768828648693,1.3648719746016678,0.82745117,0,False
UBE2D2,True,5.482072831962033,False,0.7687326078013671,0.8949976493734575,-0.01765532,0,False
PSMB10,True,8.165765881472076,False,1.2991353711722797,1.277616903011839,0.8612323,0,False
GABARAPL2,True,7.700076083202643,False,1.1938211805611567,1.2000028167187073,0.5194331,0,False
DGCR2,True,5.126154778233835,False,0.5489432610485958,1.125517583400031,0.37563407,0,False
UNC45A,True,5.248153915787499,False,0.5486502556366708,1.196654664743219,0.5053777,0,False
GIT2,True,6.440830372219828,False,0.9124951797028733,1.1508967509306998,0.47535667,0,False
UTP11L,True,6.476236024374781,False,1.2406180269164038,0.053388136820950484,-2.540922,0,False
TIFA,True,4.7243171483777155,False,0.3989597942348137,1.434948098052299,0.9545808,0,False
FDPS,True,7.0721941966676,False,0.9662312748124391,1.249611917708808,0.6592519,0,False
NANS,True,5.992050563593133,False,0.6885084681050414,1.2549157552881631,0.59888494,0,False
LINC00547,True,4.259076189714157,False,0.7523880126094042,-0.20332524450820993,-2.0539906,0,False
GGA2,True,5.265682802211139,False,0.7085918382784862,0.9277896916693932,0.03764868,0,False
CCDC115,True,6.295444275155594,False,0.7441054963267364,1.3806992518025534,0.87897867,0,False
TTC1,True,6.08802521674333,False,0.7229834253267224,1.3643933858402766,0.84465677,0,False
MAD2L2,True,6.136488793415141,False,0.6761209402609616,1.3252386472358093,0.78697306,0,False
HIPK1,True,4.340883442015962,False,0.4869905823988774,0.9709436299344554,0.08991838,0,False
CLN3,True,5.705757551487929,False,0.6026862171024457,1.3432238024795078,0.7846015,0,False
WAPAL,True,4.1015434069147165,False,0.41432473424310123,0.8726092369050218,-0.14060025,0,False
BOLA2B,True,4.379748284584118,False,0.6098149538157792,0.7753981839362961,-0.32156095,0,False
NUSAP1,True,4.877393571496256,False,0.3350490048899613,1.3605551657080208,0.78513986,0,False
LANCL1,True,4.3534881203140285,False,0.37988905603514467,1.1247243749318174,0.32155192,0,False
C15orf40,True,5.724077055914382,False,1.0199130330590793,0.2689493405243718,-1.1861066,0,False
SNX17,True,7.2451092932884915,False,1.1036548600082692,1.2126607808487697,0.57077545,0,False
ASB2,True,4.9851264943105456,False,0.3775966817982064,1.5010522676667624,1.0931691,0,False
PLSCR3,True,4.815659993166183,False,0.4845819641369093,1.2765345188094657,0.6848152,0,False
JOSD2,True,5.373712428676874,False,0.5337851162932782,1.2940145331664845,0.7028595,0,False
IL11RA,True,4.347392548531848,False,0.3115668430430451,1.3708013071357081,0.81309956,0,False
RPS6KB1,True,4.030362129566221,False,0.3736075051356724,1.087476218243021,0.26892492,0,False
DNAJC19,True,5.464959468769735,False,0.6576092238293015,1.1968725966939804,0.5187675,0,False
